National Aeronautics and Space Administration,2021,NV,Nevada,8056715.98
Institute of Museum and Library Services,2021,AZ,Arizona,8002850.96
Institute of Museum and Library Services,2021,WI,Wisconsin,7999595.39
Railroad Retirement Board,2021,DC,District of Columbia,7927212.51
National Science Foundation,2021,VI,U.S. Virgin Islands,7860029.00
National Aeronautics and Space Administration,2021,RI,Rhode Island,7784709.08
Institute of Museum and Library Services,2021,MD,Maryland,7781989.90
Pension Benefit Guaranty Corporation,2021,TN,Tennessee,7708300.00
National Endowment for the Arts,2021,CO,Colorado,7698136.04
Corporation for National and Community Service,2021,NE,Nebraska,7583685.05
Corporation for National and Community Service,2021,NM,New Mexico,7535252.12
Pension Benefit Guaranty Corporation,2021,MI,Michigan,7482060.00
Securities and Exchange Commission,2021,CA,California,7361749.21
Pension Benefit Guaranty Corporation,2021,IL,Illinois,7238859.92
Institute of Museum and Library Services,2021,LA,Louisiana,7170668.34
Agency for International Development,2021,AK,Alaska,7078548.12
Institute of Museum and Library Services,2021,MO,Missouri,7038699.86
National Aeronautics and Space Administration,2021,SC,South Carolina,7003577.31
Agency for International Development,2021,MN,Minnesota,7000000.00
Institute of Museum and Library Services,2021,KY,Kentucky,6907174.35
Institute of Museum and Library Services,2021,MN,Minnesota,6905221.40
National Endowment for the Humanities,2021,TX,Texas,6902666.74
Corporation for National and Community Service,2021,NH,New Hampshire,6844007.75
Agency for International Development,2021,KS,Kansas,6837928.00
Institute of Museum and Library Services,2021,OK,Oklahoma,6678910.22
National Endowment for the Arts,2021,MO,Missouri,6660656.00
Institute of Museum and Library Services,2021,SC,South Carolina,6656714.44
Office of Personnel Management,2021,IL,Illinois,6646193.14
National Endowment for the Arts,2021,MA,Massachusetts,6587660.00
Department of Housing and Urban Development,2021,NH,New Hampshire,6536506.08
Institute of Museum and Library Services,2021,AL,Alabama,6418173.25
Institute of Museum and Library Services,2021,HI,Hawaii,6395982.66
Pension Benefit Guaranty Corporation,2021,PA,Pennsylvania,6376575.42
Department of Housing and Urban Development,2021,CO,Colorado,6364054.69
Nuclear Regulatory Commission,2021,TX,Texas,6353305.71
National Endowment for the Humanities,2021,PA,Pennsylvania,6342462.33
Department of State,2021,UT,Utah,6246232.17
Institute of Museum and Library Services,2021,OR,Oregon,6145632.34
Millennium Challenge Corporation,2021,VA,Virginia,6079551.47
National Endowment for the Humanities,2021,FL,Florida,6061800.61
Corporation for National and Community Service,2021,ME,Maine,6055896.17
National Archives and Records Administration,2021,CA,California,5957546.79
National Archives and Records Administration,2021,WV,West Virginia,5940163.28
Department of State,2021,IA,Iowa,5939616.39
Institute of Museum and Library Services,2021,CT,Connecticut,5878710.35
Pension Benefit Guaranty Corporation,2021,OH,Ohio,5792497.89
National Endowment for the Arts,2021,GA,Georgia,5729618.00
Consumer Financial Protection Bureau,2021,MD,Maryland,5639618.89
National Endowment for the Arts,2021,TX,Texas,5506205.92
Institute of Museum and Library Services,2021,NV,Nevada,5470369.00
National Endowment for the Humanities,2021,OK,Oklahoma,5467645.66
National Science Foundation,2021,GU,Guam,5457115.00
Corporation for National and Community Service,2021,VT,Vermont,5455313.98
National Archives and Records Administration,2021,GA,Georgia,5429447.87
Appalachian Regional Commission,2021,KY,Kentucky,5423786.00
Institute of Museum and Library Services,2021,AK,Alaska,5347895.14
National Endowment for the Humanities,2021,MI,Michigan,5277180.02
Corporation for National and Community Service,2021,ID,Idaho,5263418.94
Office of Personnel Management,2021,PA,Pennsylvania,5250929.22
Institute of Museum and Library Services,2021,KS,Kansas,5248551.00
Corporation for National and Community Service,2021,RI,Rhode Island,5173164.41
Appalachian Regional Commission,2021,TN,Tennessee,5169649.00
Institute of Museum and Library Services,2021,MS,Mississippi,5050639.00
Department of Housing and Urban Development,2021,AK,Alaska,5032796.76
Institute of Museum and Library Services,2021,NM,New Mexico,5024243.61
National Aeronautics and Space Administration,2021,ID,Idaho,4977265.93
Department of State,2021,DE,Delaware,4976037.99
Institute of Museum and Library Services,2021,IA,Iowa,4965318.00
Institute of Museum and Library Services,2021,PR,Puerto Rico,4929370.28
Environmental Protection Agency,2021,VI,U.S. Virgin Islands,4863611.94
National Endowment for the Humanities,2021,VA,Virginia,4748624.20
Institute of Museum and Library Services,2021,UT,Utah,4748592.55
National Endowment for the Arts,2021,IL,Illinois,4692472.38
Institute of Museum and Library Services,2021,AR,Arkansas,4683110.00
Department of Energy,2021,VT,Vermont,4617709.94
Institute of Museum and Library Services,2021,ME,Maine,4598599.91
Securities and Exchange Commission,2021,MA,Massachusetts,4583522.15
National Aeronautics and Space Administration,2021,SD,South Dakota,4578395.53
Railroad Retirement Board,2021,AK,Alaska,4401011.91
Department of State,2021,NM,New Mexico,4393917.29
Defense Nuclear Facilities Safety Board,2021,DC,District of Columbia,4307422.53
National Endowment for the Humanities,2021,GA,Georgia,4304544.22
Consumer Product Safety Commission,2021,MA,Massachusetts,4294829.14
Institute of Museum and Library Services,2021,RI,Rhode Island,4269522.00
Equal Employment Opportunity Commission,2021,CA,California,4231866.00
Equal Employment Opportunity Commission,2021,NY,New York,4228683.52
Pension Benefit Guaranty Corporation,2021,CT,Connecticut,4225140.72
Federal Communications Commission,2021,MP,Northern Mariana Islands,4214296.96
Department of State,2021,NJ,New Jersey,4186950.89
National Transportation Safety Board,2021,VA,Virginia,4160628.73
National Endowment for the Arts,2021,PA,Pennsylvania,4142133.21
Institute of Museum and Library Services,2021,ID,Idaho,4091883.00
Institute of Museum and Library Services,2021,VT,Vermont,4053000.00
Institute of Museum and Library Services,2021,MT,Montana,4036707.44
National Endowment for the Humanities,2021,NC,North Carolina,4008062.43
National Aeronautics and Space Administration,2021,AR,Arkansas,4002634.69
National Endowment for the Humanities,2021,NJ,New Jersey,3983708.04
Institute of Museum and Library Services,2021,NE,Nebraska,3978571.43
Merit Systems Protection Board,2021,DC,District of Columbia,3964926.12
National Endowment for the Humanities,2021,CO,Colorado,3948552.04
National Archives and Records Administration,2021,MO,Missouri,3934608.51
National Endowment for the Humanities,2021,OH,Ohio,3930582.91
Agency for International Development,2021,KY,Kentucky,3927014.28
Federal Mine Safety and Health Review Commission,2021,DC,District of Columbia,3904432.29
Institute of Museum and Library Services,2021,WV,West Virginia,3885281.00
National Aeronautics and Space Administration,2021,PR,Puerto Rico,3881065.82
Institute of Museum and Library Services,2021,WY,Wyoming,3861552.16
Equal Employment Opportunity Commission,2021,MD,Maryland,3845286.34
Commodity Futures Trading Commission,2021,VA,Virginia,3842343.67
Corporation for National and Community Service,2021,HI,Hawaii,3828162.56
National Endowment for the Humanities,2021,UT,Utah,3802176.50
National Endowment for the Humanities,2021,IN,Indiana,3800518.68
Pension Benefit Guaranty Corporation,2021,MN,Minnesota,3800494.64
National Archives and Records Administration,2021,DC,District of Columbia,3770315.22
National Endowment for the Humanities,2021,TN,Tennessee,3755307.69
Railroad Retirement Board,2021,HI,Hawaii,3682265.58
National Endowment for the Arts,2021,AZ,Arizona,3670312.00
Institute of Museum and Library Services,2021,NH,New Hampshire,3648297.00
Institute of Museum and Library Services,2021,SD,South Dakota,3544164.00
Consumer Product Safety Commission,2021,DC,District of Columbia,3532332.65
Institute of Museum and Library Services,2021,DE,Delaware,3495318.12
Corporation for National and Community Service,2021,AK,Alaska,3494842.83
Agency for International Development,2021,GA,Georgia,3479888.64
Appalachian Regional Commission,2021,PA,Pennsylvania,3461943.00
Federal Maritime Commission,2021,DC,District of Columbia,3436146.63
Corporation for National and Community Service,2021,PR,Puerto Rico,3435943.60
Agency for International Development,2021,PA,Pennsylvania,3412588.00
Institute of Museum and Library Services,2021,ND,North Dakota,3408348.00
Department of Housing and Urban Development,2021,KY,Kentucky,3404664.49
National Endowment for the Arts,2021,FL,Florida,3371056.83
Equal Employment Opportunity Commission,2021,PA,Pennsylvania,3353063.96
National Endowment for the Humanities,2021,MD,Maryland,3318595.94
Nuclear Regulatory Commission,2021,PA,Pennsylvania,3313741.01
National Endowment for the Humanities,2021,WI,Wisconsin,3308780.92
National Aeronautics and Space Administration,2021,VT,Vermont,3284503.73
National Endowment for the Humanities,2021,MO,Missouri,3277830.33
National Endowment for the Arts,2021,WA,Washington,3269810.60
National Archives and Records Administration,2021,NY,New York,3220938.16
National Aeronautics and Space Administration,2021,NE,Nebraska,3215968.08
National Endowment for the Arts,2021,OH,Ohio,3198900.00
National Archives and Records Administration,2021,KS,Kansas,3188065.55
Securities and Exchange Commission,2021,GA,Georgia,3188050.00
National Endowment for the Humanities,2021,KS,Kansas,3176540.15
Selective Service System,2021,VA,Virginia,3080663.69
National Endowment for the Humanities,2021,AZ,Arizona,3057650.99
Department of State,2021,WI,Wisconsin,3038762.81
National Endowment for the Arts,2021,MI,Michigan,3001239.52
National Endowment for the Arts,2021,NC,North Carolina,2957692.32
United States Trade and Development Agency,2021,DC,District of Columbia,2909152.88
Corporation for National and Community Service,2021,ND,North Dakota,2898064.25
National Endowment for the Humanities,2021,HI,Hawaii,2861297.73
Department of Housing and Urban Development,2021,MI,Michigan,2847348.08
National Endowment for the Arts,2021,NJ,New Jersey,2797747.52
Pension Benefit Guaranty Corporation,2021,MA,Massachusetts,2777094.39
Corporation for National and Community Service,2021,DE,Delaware,2768688.63
Department of Housing and Urban Development,2021,OH,Ohio,2765132.13
National Endowment for the Arts,2021,IN,Indiana,2757013.87
National Endowment for the Arts,2021,LA,Louisiana,2742296.99
John F. Kennedy Center for the Performing Arts,2021,DC,District of Columbia,2736805.34
Department of Energy,2021,PR,Puerto Rico,2705974.00
National Labor Relations Board,2021,VA,Virginia,2704025.26
Corporation for National and Community Service,2021,GU,Guam,2662184.00
Nuclear Regulatory Commission,2021,UT,Utah,2637114.66
National Endowment for the Humanities,2021,WA,Washington,2618027.89
Committee for Purchase from People Who Are Blind or Severely Disabled,2021,VA,Virginia,2596426.52
Department of State,2021,MO,Missouri,2588406.74
Corporation for National and Community Service,2021,WY,Wyoming,2588239.86
Pension Benefit Guaranty Corporation,2021,MD,Maryland,2573500.00
National Archives and Records Administration,2021,MI,Michigan,2542509.65
National Endowment for the Humanities,2021,LA,Louisiana,2507988.90
National Endowment for the Humanities,2021,AR,Arkansas,2500022.24
Appalachian Regional Commission,2021,AL,Alabama,2481111.00
National Endowment for the Humanities,2021,OR,Oregon,2467932.78
National Endowment for the Arts,2021,OR,Oregon,2442081.06
Office of Personnel Management,2021,FL,Florida,2425404.64
Delta Regional Authority,2021,MO,Missouri,2406710.00
National Endowment for the Humanities,2021,MN,Minnesota,2404531.95
National Endowment for the Arts,2021,VA,Virginia,2397580.67
National Endowment for the Arts,2021,NM,New Mexico,2391835.00
U.S. Agency for Global Media,2021,NC,North Carolina,2387146.30
National Endowment for the Arts,2021,WI,Wisconsin,2386597.00
United States Trade and Development Agency,2021,MD,Maryland,2371737.00
Consumer Product Safety Commission,2021,OH,Ohio,2369589.20
Millennium Challenge Corporation,2021,NJ,New Jersey,2368262.32
United States Trade and Development Agency,2021,NY,New York,2366628.44
National Endowment for the Arts,2021,TN,Tennessee,2351376.60
Delta Regional Authority,2021,LA,Louisiana,2337104.00
Agency for International Development,2021,FL,Florida,2329432.94
Export-Import Bank of the United States,2021,NY,New York,2328969.36
Office of Personnel Management,2021,TX,Texas,2316880.14
National Endowment for the Humanities,2021,AL,Alabama,2289866.31
National Endowment for the Arts,2021,CT,Connecticut,2264550.00
National Endowment for the Humanities,2021,CT,Connecticut,2251389.90
National Endowment for the Humanities,2021,RI,Rhode Island,2244656.05
Peace Corps,2021,CO,Colorado,2243386.48
Federal Labor Relations Authority,2021,DC,District of Columbia,2233280.37
Commodity Futures Trading Commission,2021,MO,Missouri,2228065.75
Export-Import Bank of the United States,2021,CO,Colorado,2227388.48
National Endowment for the Humanities,2021,ME,Maine,2207973.99
Equal Employment Opportunity Commission,2021,VA,Virginia,2166023.62
National Archives and Records Administration,2021,MA,Massachusetts,2156693.83
Millennium Challenge Corporation,2021,CA,California,2152903.69
National Endowment for the Arts,2021,VT,Vermont,2095140.00
Federal Communications Commission,2021,AS,American Samoa,2085108.41
National Endowment for the Humanities,2021,PR,Puerto Rico,2084359.36
Commodity Futures Trading Commission,2021,MD,Maryland,2069397.01
Nuclear Regulatory Commission,2021,FL,Florida,2069014.97
National Endowment for the Humanities,2021,SC,South Carolina,2066692.76
National Endowment for the Arts,2021,ME,Maine,2064600.00
Consumer Financial Protection Bureau,2021,MN,Minnesota,2061403.47
National Endowment for the Arts,2021,AL,Alabama,2057595.69
National Endowment for the Arts,2021,UT,Utah,2056900.00
National Endowment for the Humanities,2021,NM,New Mexico,2046512.40
Nuclear Regulatory Commission,2021,TN,Tennessee,2026768.53
National Endowment for the Arts,2021,MT,Montana,2009674.42
National Endowment for the Humanities,2021,DE,Delaware,1988005.93
National Endowment for the Humanities,2021,KY,Kentucky,1963360.75
National Endowment for the Arts,2021,KY,Kentucky,1954491.53
National Endowment for the Arts,2021,SC,South Carolina,1950100.00
National Aeronautics and Space Administration,2021,ND,North Dakota,1932048.01
National Endowment for the Arts,2021,MS,Mississippi,1926900.00
National Endowment for the Arts,2021,AK,Alaska,1922807.00
Appalachian Regional Commission,2021,NC,North Carolina,1902191.00
National Endowment for the Arts,2021,OK,Oklahoma,1871035.02
National Endowment for the Arts,2021,HI,Hawaii,1861100.00
National Endowment for the Humanities,2021,WY,Wyoming,1853656.00
Railroad Retirement Board,2021,PR,Puerto Rico,1846483.56
National Endowment for the Arts,2021,SD,South Dakota,1846100.00
National Endowment for the Humanities,2021,WV,West Virginia,1843014.31
Nuclear Regulatory Commission,2021,MA,Massachusetts,1840943.21
National Endowment for the Arts,2021,RI,Rhode Island,1828900.00
National Endowment for the Arts,2021,NE,Nebraska,1799400.00
National Endowment for the Humanities,2021,IA,Iowa,1795730.14
Equal Employment Opportunity Commission,2021,FL,Florida,1791895.66
National Endowment for the Arts,2021,PR,Puerto Rico,1782957.41
Peace Corps,2021,VA,Virginia,1781113.20
National Endowment for the Humanities,2021,MT,Montana,1775035.90
National Endowment for the Humanities,2021,NV,Nevada,1765656.84
National Endowment for the Arts,2021,WV,West Virginia,1758900.00
National Endowment for the Humanities,2021,MS,Mississippi,1741746.41
Agency for International Development,2021,AZ,Arizona,1734907.00
Securities and Exchange Commission,2021,WA,Washington,1724854.44
National Endowment for the Arts,2021,KS,Kansas,1698262.80
National Endowment for the Arts,2021,NV,Nevada,1695686.00
National Archives and Records Administration,2021,AR,Arkansas,1692167.26
Equal Employment Opportunity Commission,2021,MA,Massachusetts,1685825.34
Department of Veterans Affairs,2021,AS,American Samoa,1673283.87
National Aeronautics and Space Administration,2021,WY,Wyoming,1670587.62
National Endowment for the Humanities,2021,NH,New Hampshire,1655548.90
National Endowment for the Arts,2021,ID,Idaho,1636460.00
National Endowment for the Humanities,2021,AK,Alaska,1632416.51
Federal Trade Commission,2021,IL,Illinois,1631328.13
U.S. International Development Finance Corporation,2021,MD,Maryland,1631171.13
National Endowment for the Arts,2021,IA,Iowa,1626435.00
National Endowment for the Arts,2021,AR,Arkansas,1617970.00
Appalachian Regional Commission,2021,MS,Mississippi,1615455.00
National Endowment for the Arts,2021,ND,North Dakota,1612800.00
Defense Nuclear Facilities Safety Board,2021,VA,Virginia,1609678.99
National Endowment for the Humanities,2021,NE,Nebraska,1609159.17
U.S. International Development Finance Corporation,2021,VA,Virginia,1596531.22
National Endowment for the Arts,2021,NH,New Hampshire,1592472.18
Small Business Administration,2021,AS,American Samoa,1586560.00
National Endowment for the Arts,2021,DE,Delaware,1584600.00
National Labor Relations Board,2021,MN,Minnesota,1572001.68
Appalachian Regional Commission,2021,GA,Georgia,1568674.00
Council of the Inspectors General on Integrity and Efficiency,2021,DC,District of Columbia,1561106.08
National Endowment for the Humanities,2021,ID,Idaho,1530384.89
National Endowment for the Arts,2021,WY,Wyoming,1516168.00
Pension Benefit Guaranty Corporation,2021,PR,Puerto Rico,1483600.00
National Endowment for the Humanities,2021,SD,South Dakota,1474797.00
National Endowment for the Humanities,2021,VT,Vermont,1428528.78
National Endowment for the Humanities,2021,ND,North Dakota,1422884.00
Federal Election Commission,2021,CO,Colorado,1405157.60
Equal Employment Opportunity Commission,2021,IL,Illinois,1348127.69
Nuclear Regulatory Commission,2021,IN,Indiana,1348091.61
Nuclear Regulatory Commission,2021,GA,Georgia,1336702.87
Nuclear Regulatory Commission,2021,OR,Oregon,1327130.28
Federal Trade Commission,2021,CA,California,1324280.63
Equal Employment Opportunity Commission,2021,IN,Indiana,1323550.00
Nuclear Regulatory Commission,2021,KS,Kansas,1317929.00
Nuclear Regulatory Commission,2021,WI,Wisconsin,1315139.84
Millennium Challenge Corporation,2021,NC,North Carolina,1310343.58
Agency for International Development,2021,CO,Colorado,1292794.81
Pension Benefit Guaranty Corporation,2021,IA,Iowa,1288196.86
Consumer Financial Protection Bureau,2021,NY,New York,1261217.62
U.S. Agency for Global Media,2021,NY,New York,1259192.89
Federal Trade Commission,2021,OH,Ohio,1235018.50
Equal Employment Opportunity Commission,2021,CT,Connecticut,1221716.64
Consumer Financial Protection Bureau,2021,MA,Massachusetts,1214777.28
Appalachian Regional Commission,2021,OH,Ohio,1211635.00
Commodity Futures Trading Commission,2021,IL,Illinois,1203493.65
Consumer Financial Protection Bureau,2021,IL,Illinois,1198004.20
Pension Benefit Guaranty Corporation,2021,TX,Texas,1196720.00
Equal Employment Opportunity Commission,2021,TX,Texas,1170884.22
National Archives and Records Administration,2021,IA,Iowa,1168641.16
Millennium Challenge Corporation,2021,MD,Maryland,1165356.08
Corporation for National and Community Service,2021,SD,South Dakota,1159036.27
U.S. Agency for Global Media,2021,CA,California,1150740.33
U.S. Agency for Global Media,2021,FL,Florida,1139812.33
Department of State,2021,NV,Nevada,1135543.18
Federal Mediation and Conciliation Service,2021,DC,District of Columbia,1111966.56
Consumer Financial Protection Bureau,2021,KY,Kentucky,1111272.06
Millennium Challenge Corporation,2021,MA,Massachusetts,1094232.84
Department of State,2021,KY,Kentucky,1079366.53
U.S. International Development Finance Corporation,2021,MA,Massachusetts,1071072.07
Federal Trade Commission,2021,VA,Virginia,1068011.75
Federal Mediation and Conciliation Service,2021,VA,Virginia,1038934.38
Equal Employment Opportunity Commission,2021,MO,Missouri,1038645.35
Federal Trade Commission,2021,MD,Maryland,1035121.85
Securities and Exchange Commission,2021,PA,Pennsylvania,983453.51
Consumer Financial Protection Bureau,2021,OH,Ohio,979230.00
Nuclear Regulatory Commission,2021,MI,Michigan,977347.67
Nuclear Regulatory Commission,2021,AL,Alabama,976531.51
Occupational Safety and Health Review Commission,2021,DC,District of Columbia,966858.22
Nuclear Regulatory Commission,2021,OH,Ohio,956589.58
Federal Mediation and Conciliation Service,2021,MD,Maryland,946493.91
Federal Trade Commission,2021,MN,Minnesota,917084.00
National Aeronautics and Space Administration,2021,VI,U.S. Virgin Islands,910517.11
Appalachian Regional Commission,2021,VA,Virginia,904092.00
National Aeronautics and Space Administration,2021,GU,Guam,888810.00
Consumer Product Safety Commission,2021,NY,New York,876924.15
Consumer Financial Protection Bureau,2021,NC,North Carolina,850578.55
Executive Office of the President,2021,MD,Maryland,843997.12
Nuclear Regulatory Commission,2021,IL,Illinois,842866.25
Pension Benefit Guaranty Corporation,2021,LA,Louisiana,830300.00
Equal Employment Opportunity Commission,2021,WI,Wisconsin,823235.00
Department of Housing and Urban Development,2021,NJ,New Jersey,815712.42
Securities and Exchange Commission,2021,OK,Oklahoma,812788.00
Pension Benefit Guaranty Corporation,2021,DE,Delaware,809100.00
Department of Veterans Affairs,2021,GU,Guam,804921.91
Securities and Exchange Commission,2021,MI,Michigan,804853.76
Nuclear Regulatory Commission,2021,ID,Idaho,780031.31
Selective Service System,2021,NJ,New Jersey,767188.86
Appalachian Regional Commission,2021,NY,New York,753944.00
National Endowment for the Humanities,2021,GU,Guam,739409.00
Equal Employment Opportunity Commission,2021,CO,Colorado,727227.00
Nuclear Regulatory Commission,2021,CA,California,721469.50
United States Trade and Development Agency,2021,IL,Illinois,718568.00
Equal Employment Opportunity Commission,2021,AZ,Arizona,710395.78
Department of Housing and Urban Development,2021,MO,Missouri,697641.22
U.S. Agency for Global Media,2021,TX,Texas,690798.85
Department of Housing and Urban Development,2021,AZ,Arizona,689273.96
National Endowment for the Humanities,2021,MP,Northern Mariana Islands,673032.00
Equal Employment Opportunity Commission,2021,SC,South Carolina,669000.00
National Endowment for the Humanities,2021,AS,American Samoa,659398.00
Nuclear Regulatory Commission,2021,MO,Missouri,649914.69
Peace Corps,2021,CA,California,624487.95
Consumer Product Safety Commission,2021,AZ,Arizona,609772.54
Federal Mediation and Conciliation Service,2021,CA,California,605127.76
Equal Employment Opportunity Commission,2021,OR,Oregon,604200.00
Department of State,2021,IN,Indiana,597282.08
Securities and Exchange Commission,2021,NC,North Carolina,597270.29
Consumer Product Safety Commission,2021,ID,Idaho,593502.25
Consumer Product Safety Commission,2021,CT,Connecticut,579014.65
Institute of Museum and Library Services,2021,VI,U.S. Virgin Islands,572606.27
Appalachian Regional Commission,2021,SC,South Carolina,565000.00
National Labor Relations Board,2021,GA,Georgia,564606.21
Equal Employment Opportunity Commission,2021,NV,Nevada,564593.90
Consumer Product Safety Commission,2021,IL,Illinois,561092.22
Federal Election Commission,2021,VA,Virginia,548865.44
National Labor Relations Board,2021,AZ,Arizona,546539.80
Selective Service System,2021,MD,Maryland,545596.22
Department of Energy,2021,VI,U.S. Virgin Islands,541214.00
Equal Employment Opportunity Commission,2021,WA,Washington,536380.00
Department of Energy,2021,GU,Guam,531189.00
Defense Nuclear Facilities Safety Board,2021,WA,Washington,529900.00
National Endowment for the Arts,2021,VI,U.S. Virgin Islands,524935.00
Securities and Exchange Commission,2021,OH,Ohio,524587.27
Nuclear Regulatory Commission,2021,NC,North Carolina,517699.16
Delta Regional Authority,2021,AR,Arkansas,517310.00
Committee for Purchase from People Who Are Blind or Severely Disabled,2021,DC,District of Columbia,514174.45
Millennium Challenge Corporation,2021,MI,Michigan,513851.00
Department of Energy,2021,MP,Northern Mariana Islands,509393.00
Department of Energy,2021,AS,American Samoa,508668.00
Nuclear Regulatory Commission,2021,CO,Colorado,501306.23
Selective Service System,2021,IL,Illinois,500023.84
Consumer Product Safety Commission,2021,VA,Virginia,499399.64
National Endowment for the Arts,2021,GU,Guam,495000.00
Nuclear Regulatory Commission,2021,NV,Nevada,492793.86
National Endowment for the Arts,2021,AS,American Samoa,484980.00
Office of Personnel Management,2021,MA,Massachusetts,480754.81
Department of Housing and Urban Development,2021,MN,Minnesota,477687.96
Consumer Product Safety Commission,2021,FL,Florida,476113.84
National Endowment for the Humanities,2021,VI,U.S. Virgin Islands,471467.48
Agency for International Development,2021,MO,Missouri,462270.00
National Labor Relations Board,2021,CA,California,460333.68
Equal Employment Opportunity Commission,2021,NM,New Mexico,455795.00
Consumer Financial Protection Bureau,2021,KS,Kansas,453599.69
National Transportation Safety Board,2021,NY,New York,447914.63
Department of State,2021,WV,West Virginia,445194.99
U.S. International Development Finance Corporation,2021,NC,North Carolina,441975.45
National Transportation Safety Board,2021,FL,Florida,436850.84
Consumer Financial Protection Bureau,2021,FL,Florida,426800.00
Consumer Financial Protection Bureau,2021,PA,Pennsylvania,421312.77
Equal Employment Opportunity Commission,2021,MN,Minnesota,411670.60
Equal Employment Opportunity Commission,2021,MT,Montana,407560.00
Securities and Exchange Commission,2021,CT,Connecticut,405874.24
Equal Employment Opportunity Commission,2021,ND,North Dakota,401562.17
Equal Employment Opportunity Commission,2021,UT,Utah,395869.18
Securities and Exchange Commission,2021,MN,Minnesota,391841.17
Consumer Product Safety Commission,2021,MI,Michigan,387192.46
Equal Employment Opportunity Commission,2021,KS,Kansas,386760.00
Consumer Financial Protection Bureau,2021,CT,Connecticut,384800.00
Equal Employment Opportunity Commission,2021,MI,Michigan,379574.90
Department of State,2021,TN,Tennessee,378528.38
U.S. Agency for Global Media,2021,NJ,New Jersey,368252.42
Department of State,2021,MS,Mississippi,355789.68
Peace Corps,2021,MD,Maryland,354831.83
Consumer Product Safety Commission,2021,TX,Texas,351788.85
National Archives and Records Administration,2021,NV,Nevada,351498.33
Institute of Museum and Library Services,2021,GU,Guam,347483.70
National Archives and Records Administration,2021,PA,Pennsylvania,342767.60
National Labor Relations Board,2021,NJ,New Jersey,335266.60
Millennium Challenge Corporation,2021,WI,Wisconsin,334220.51
National Labor Relations Board,2021,MD,Maryland,334117.25
Nuclear Regulatory Commission,2021,SC,South Carolina,333859.89
Appalachian Regional Commission,2021,WV,West Virginia,333000.00
Nuclear Regulatory Commission,2021,NY,New York,330291.11
Consumer Product Safety Commission,2021,CA,California,329920.43
Equal Employment Opportunity Commission,2021,ID,Idaho,328600.00
Commodity Futures Trading Commission,2021,NY,New York,324092.50
Equal Employment Opportunity Commission,2021,NH,New Hampshire,322800.00
Federal Trade Commission,2021,NY,New York,321857.04
National Transportation Safety Board,2021,CT,Connecticut,317875.78
Department of State,2021,KS,Kansas,314841.79
Department of Housing and Urban Development,2021,CT,Connecticut,312641.00
U.S. International Development Finance Corporation,2021,SD,South Dakota,311028.31
Federal Trade Commission,2021,GA,Georgia,309965.00
Peace Corps,2021,NH,New Hampshire,305683.38
Commodity Futures Trading Commission,2021,CA,California,302266.73
National Science Foundation,2021,AS,American Samoa,299791.00
Consumer Product Safety Commission,2021,PA,Pennsylvania,295196.79
National Archives and Records Administration,2021,FL,Florida,293115.28
National Transportation Safety Board,2021,GA,Georgia,292250.72
Equal Employment Opportunity Commission,2021,TN,Tennessee,290955.00
Equal Employment Opportunity Commission,2021,GA,Georgia,288861.46
Institute of Museum and Library Services,2021,AS,American Samoa,287640.00
Institute of Museum and Library Services,2021,MP,Northern Mariana Islands,287577.52
Consumer Product Safety Commission,2021,NJ,New Jersey,282224.75
National Endowment for the Arts,2021,MP,Northern Mariana Islands,281807.00
Department of Housing and Urban Development,2021,WA,Washington,279020.00
Consumer Financial Protection Bureau,2021,GA,Georgia,279000.00
Commodity Futures Trading Commission,2021,MA,Massachusetts,277849.50
Equal Employment Opportunity Commission,2021,KY,Kentucky,275015.00
National Transportation Safety Board,2021,MD,Maryland,273792.71
Millennium Challenge Corporation,2021,NY,New York,268303.28
Equal Employment Opportunity Commission,2021,NC,North Carolina,266759.59
Department of Housing and Urban Development,2021,AL,Alabama,260000.00
Securities and Exchange Commission,2021,FL,Florida,258125.19
U.S. Agency for Global Media,2021,MD,Maryland,253002.45
Pension Benefit Guaranty Corporation,2021,WA,Washington,251455.53
Millennium Challenge Corporation,2021,OR,Oregon,251324.00
Department of Housing and Urban Development,2021,NM,New Mexico,249858.00
U.S. Agency for Global Media,2021,WY,Wyoming,249000.00
United States Trade and Development Agency,2021,CO,Colorado,248137.77
Pension Benefit Guaranty Corporation,2021,HI,Hawaii,247900.00
Equal Employment Opportunity Commission,2021,ME,Maine,241800.00
Equal Employment Opportunity Commission,2021,PR,Puerto Rico,240170.00
National Transportation Safety Board,2021,IL,Illinois,238166.00
International Trade Commission,2021,CO,Colorado,238000.00
Millennium Challenge Corporation,2021,IL,Illinois,230692.61
International Trade Commission,2021,SD,South Dakota,228693.00
Equal Employment Opportunity Commission,2021,OK,Oklahoma,228670.00
U.S. Agency for Global Media,2021,IL,Illinois,225616.44
National Archives and Records Administration,2021,SD,South Dakota,223728.66
Equal Employment Opportunity Commission,2021,SD,South Dakota,223480.00
Consumer Financial Protection Bureau,2021,TX,Texas,221079.00
Morris K. Udall and Stewart L. Udall Foundation,2021,AZ,Arizona,220917.64
National Archives and Records Administration,2021,NH,New Hampshire,217807.39
Pension Benefit Guaranty Corporation,2021,MS,Mississippi,215900.00
International Trade Commission,2021,VA,Virginia,209773.70
Delta Regional Authority,2021,AL,Alabama,206000.00
National Transportation Safety Board,2021,CA,California,205619.79
